run_games,seed,run_mode,competitors,rotate_seats,workers,code_revision,elapsed_seconds,card,free_pick_rate,free_pick_offers,free_picks,win_rate,win_credit_when_acquired,player_games_with_card,fun_added,fun_total_with_card,player_games_without_card,fun_total_without_card,offers,picks,pick_rate,acquisitions,plays,plays_without_acquisition,play_rate,win_rate_when_picked,win_rate_when_acquired
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Beach Conversation,0.75,8,6,0.2857142857142857,2.0,7,2.731428571428566,438,25,1496,8,6,0.75,7,6,0,0.8571428571428571,0.3333333333333333,0.2857142857142857
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Beach Volleyball,0.5,10,5,0.3333333333333333,2.0,6,2.3333333333333357,374,26,1560,11,5,0.45454545454545453,6,5,0,0.8333333333333334,0.4,0.3333333333333333
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Beaver Burger,1.0,3,3,0.0,0.0,5,-3.6000000000000014,287,27,1647,3,3,1.0,5,4,0,0.8,0.0,0.0
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Bend the Rules,0.3333333333333333,12,4,0.0,0.0,5,-3.6000000000000014,287,27,1647,12,4,0.3333333333333333,5,3,0,0.6,0.0,0.0
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Biography,0.75,4,3,0.16666666666666666,1.0,6,-5.666666666666664,335,26,1599,4,3,0.75,6,5,0,0.8333333333333334,0.3333333333333333,0.16666666666666666
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Boat Ride,0.13043478260869565,23,3,0.42857142857142855,3.0,7,3.645714285714284,443,25,1491,23,3,0.13043478260869565,7,4,0,0.5714285714285714,0.3333333333333333,0.42857142857142855
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Booby Prize,0.25,20,5,0.3333333333333333,2.0,6,-1.1538461538461533,357,26,1577,20,5,0.25,6,6,0,1.0,0.4,0.3333333333333333
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Bougie Coffee Machine,0.2727272727272727,11,3,0.3333333333333333,2.0,6,-1.974358974358971,353,26,1581,11,3,0.2727272727272727,6,1,0,0.16666666666666666,0.3333333333333333,0.3333333333333333
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Bracelet Making,0.4166666666666667,12,5,0.14285714285714285,1.0,7,-1.4742857142857133,415,25,1519,12,5,0.4166666666666667,7,5,0,0.7142857142857143,0.2,0.14285714285714285
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Bring a Friend,0.18421052631578946,38,7,0.2857142857142857,2.0,7,0.35428571428571587,425,25,1509,38,7,0.18421052631578946,7,5,0,0.7142857142857143,0.2857142857142857,0.2857142857142857
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Bubly,0.5,2,1,0.25,1.0,4,3.5,254,28,1680,3,2,0.6666666666666666,4,4,0,1.0,0.0,0.25
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Bug Spray,0.20689655172413793,29,6,0.0,0.0,7,-7.691428571428567,381,25,1553,29,6,0.20689655172413793,7,2,0,0.2857142857142857,0.0,0.0
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Butter Tarts,0.04411764705882353,68,3,0.0,0.0,4,-5.071428571428569,224,28,1710,69,4,0.057971014492753624,4,1,0,0.25,0.0,0.0
